segment_id,start_lon,start_lat,end_lon,end_lat,material,diameter_m,length_m,zone_id,pipeline_type,data_quality_flag,assumed_age_years,design_lifespan_years,hw_c_value
6201,75.93441,17.68235,75.93418,17.682177,CI,0.2,32.95131,zone_2,Distribution Pipeline,complete,35,50,100
6202,75.934339,17.682431,75.935088,17.682468,CI,0.2,88.3412,zone_2,Distribution Pipeline,complete,35,50,100
6203,75.931961,17.681446,75.93199,17.681368,CI,0.2,9.23861,zone_2,Distribution Pipeline,complete,35,50,100
6204,75.896286,17.681683,75.898767,17.679503,CI,0.2,357.09546,zone_1,Distribution Pipeline,complete,35,50,100
6205,75.894063,17.682731,75.893311,17.680959,CI,0.2,214.03328,zone_1,Distribution Pipeline,complete,35,50,100
6206,75.890194,17.681786,75.891034,17.682891,CI,0.2,170.37278,zone_1,Distribution Pipeline,complete,35,50,100
6207,75.887019,17.680608,75.886035,17.679641,CI,0.2,165.73695,zone_1,Distribution Pipeline,complete,35,50,100
6208,75.945224,17.653041,75.943661,17.653232,CI,0.2,167.16179,zone_3,Distribution Pipeline,complete,35,50,100
6209,75.945342,17.654183,75.944782,17.654244,CI,0.2,59.74664,zone_3,Distribution Pipeline,complete,35,50,100
6210,75.939368,17.656848,75.943018,17.656097,CI,0.2,396.17358,zone_3,Distribution Pipeline,complete,35,50,100
6211,75.939572,17.65687,75.941514,17.658589,CI,0.2,373.23666,zone_3,Distribution Pipeline,complete,35,50,100
6212,75.943018,17.656097,75.94533,17.655608,CI,0.2,251.26607,zone_3,Distribution Pipeline,complete,35,50,100
6213,75.944404,17.655802,75.944282,17.655224,CI,0.2,65.22484,zone_3,Distribution Pipeline,complete,35,50,100
6214,75.944749,17.655794,75.944735,17.655732,CI,0.2,6.92726,zone_3,Distribution Pipeline,complete,35,50,100
6215,75.885811,17.642509,75.886126,17.643179,CI,0.2,96.48012,zone_5,Distribution Pipeline,complete,35,50,100
6216,75.894642,17.634471,75.894549,17.634251,CI,0.2,26.27969,zone_5,Distribution Pipeline,complete,35,50,100
6217,75.890429,17.638416,75.890332,17.638409,CI,0.2,10.25358,zone_5,Distribution Pipeline,complete,35,50,100
6218,75.882475,17.643416,75.871934,17.646489,CI,0.2,1208.3172,zone_6,Distribution Pipeline,complete,35,50,100
6219,75.894882,17.639153,75.894802,17.638023,CI,0.2,135.09539,zone_5,Distribution Pipeline,complete,35,50,100
6220,75.892073,17.644871,75.895743,17.645019,CI,0.2,394.67263,zone_5,Distribution Pipeline,complete,35,50,100
6221,75.900123,17.641787,75.900627,17.643642,CI,0.2,212.55343,zone_5,Distribution Pipeline,complete,35,50,100
6222,75.896253,17.647497,75.900128,17.646273,CI,0.2,525.52615,zone_6,Distribution Pipeline,complete,35,50,100
6223,75.895131,17.641808,75.894762,17.641928,CI,0.2,41.4358,zone_5,Distribution Pipeline,complete,35,50,100
6224,75.901722,17.640024,75.905007,17.638707,CI,0.2,378.26466,zone_5,Distribution Pipeline,complete,35,50,100
6225,75.894946,17.640005,75.89487,17.639199,CI,0.2,89.50485,zone_5,Distribution Pipeline,complete,35,50,100
6226,75.894842,17.639118,75.894534,17.636823,CI,0.2,266.78532,zone_5,Distribution Pipeline,complete,35,50,100
6227,75.897768,17.638584,75.897804,17.635997,CI,0.2,286.3847,zone_5,Distribution Pipeline,complete,35,50,100
6228,75.926315,17.657225,75.927006,17.656419,CI,0.2,151.29288,zone_4,Distribution Pipeline,complete,35,50,100
6229,75.918359,17.659744,75.918728,17.660534,CI,0.2,95.83076,zone_8,Distribution Pipeline,complete,35,50,100
6230,75.926339,17.657211,75.926798,17.659708,CI,0.2,280.78708,zone_4,Distribution Pipeline,complete,35,50,100
6231,75.918728,17.660534,75.919125,17.661461,CI,0.2,111.0798,zone_8,Distribution Pipeline,complete,35,50,100
6232,75.917746,17.657966,75.919829,17.658924,CI,0.2,321.487,zone_8,Distribution Pipeline,complete,35,50,100
6233,75.921201,17.663005,75.91885,17.663301,CI,0.2,297.81967,zone_4,Distribution Pipeline,complete,35,50,100
6234,75.945224,17.653041,75.943661,17.653232,CI,0.2,167.16179,zone_3,Distribution Pipeline,complete,35,50,100
6235,75.945342,17.654183,75.944782,17.654244,CI,0.2,59.74664,zone_3,Distribution Pipeline,complete,35,50,100
6236,75.939368,17.656848,75.943018,17.656097,CI,0.2,396.17358,zone_3,Distribution Pipeline,complete,35,50,100
6237,75.939572,17.65687,75.941514,17.658589,CI,0.2,373.23666,zone_3,Distribution Pipeline,complete,35,50,100
6238,75.939517,17.650893,75.93921,17.650564,CI,0.2,48.88521,zone_4,Distribution Pipeline,complete,35,50,100
6239,75.940144,17.650314,75.939853,17.65001,CI,0.2,45.65074,zone_4,Distribution Pipeline,complete,35,50,100
6240,75.940522,17.647268,75.938796,17.647434,CI,0.2,184.09219,zone_4,Distribution Pipeline,complete,35,50,100
6241,75.938796,17.647434,75.938762,17.647437,CI,0.2,3.62955,zone_4,Distribution Pipeline,complete,35,50,100
6242,75.938796,17.647434,75.938592,17.645944,CI,0.2,166.28938,zone_4,Distribution Pipeline,complete,35,50,100
6243,75.941476,17.658254,75.94224,17.657103,CI,0.2,207.34692,zone_3,Distribution Pipeline,complete,35,50,100
6244,75.924698,17.627572,75.92666,17.629862,CI,0.2,382.37486,zone_5,Distribution Pipeline,complete,35,50,100
6245,75.924698,17.627572,75.921013,17.632368,CI,0.2,722.01564,zone_5,Distribution Pipeline,complete,35,50,100
6246,75.931739,17.621192,75.928423,17.62061,CI,0.2,359.92,zone_5,Distribution Pipeline,complete,35,50,100
6247,75.922267,17.639075,75.92225,17.639364,CI,0.2,32.11392,zone_5,Distribution Pipeline,complete,35,50,100
6248,75.922123,17.640951,75.922248,17.639707,CI,0.2,140.27574,zone_5,Distribution Pipeline,complete,35,50,100
6249,75.921504,17.646084,75.92271,17.646244,CI,0.2,129.90437,zone_5,Distribution Pipeline,complete,35,50,100
6250,75.930818,17.641648,75.931745,17.641781,CI,0.2,99.5024,zone_4,Distribution Pipeline,complete,35,50,100
6251,75.927496,17.640657,75.928184,17.640737,CI,0.2,78.66107,zone_5,Distribution Pipeline,complete,35,50,100
6252,75.927198,17.643854,75.927258,17.644175,CI,0.2,36.95278,zone_5,Distribution Pipeline,complete,35,50,100
6253,75.929631,17.641193,75.929594,17.640809,CI,0.2,42.67638,zone_4,Distribution Pipeline,complete,35,50,100
6254,75.929594,17.640809,75.930859,17.641002,CI,0.2,135.92877,zone_4,Distribution Pipeline,complete,35,50,100
6255,75.930859,17.641002,75.930818,17.641648,CI,0.2,74.67599,zone_4,Distribution Pipeline,complete,35,50,100
6256,75.927158,17.641165,75.927496,17.640657,CI,0.2,66.65302,zone_5,Distribution Pipeline,complete,35,50,100
6257,75.92728,17.641192,75.928934,17.641299,CI,0.2,203.55847,zone_5,Distribution Pipeline,complete,35,50,100
6258,75.928905,17.641224,75.929631,17.641193,CI,0.2,77.05508,zone_4,Distribution Pipeline,complete,35,50,100
6259,75.927127,17.641158,75.926444,17.642595,CI,0.2,206.33763,zone_5,Distribution Pipeline,complete,35,50,100
6260,75.927127,17.641158,75.928722,17.641465,CI,0.2,174.18787,zone_5,Distribution Pipeline,complete,35,50,100
6261,75.928722,17.641465,75.928905,17.641224,CI,0.2,49.86522,zone_4,Distribution Pipeline,complete,35,50,100
6262,75.921504,17.646084,75.921377,17.646968,CI,0.2,98.75796,zone_5,Distribution Pipeline,complete,35,50,100
6263,75.921368,17.647037,75.921336,17.647271,CI,0.2,26.18305,zone_5,Distribution Pipeline,complete,35,50,100
6264,75.925952,17.642493,75.926216,17.642544,CI,0.2,28.56284,zone_5,Distribution Pipeline,complete,35,50,100
6265,75.929631,17.641193,75.929926,17.645466,CI,0.2,477.91066,zone_5,Distribution Pipeline,complete,35,50,100
6266,75.928466,17.642879,75.927198,17.643854,CI,0.2,226.74114,zone_5,Distribution Pipeline,complete,35,50,100
6267,75.91496,17.630079,75.914313,17.633848,CI,0.2,427.18118,zone_5,Distribution Pipeline,complete,35,50,100
6268,75.87289,17.619964,75.873563,17.620024,DI,0.2,71.7008,zone_5,Distribution Pipeline,complete,15,60,130
6269,75.873563,17.620024,75.873756,17.619984,DI,0.2,20.89369,zone_5,Distribution Pipeline,complete,15,60,130
6270,75.873756,17.619984,75.873901,17.619959,DI,0.2,15.65707,zone_5,Distribution Pipeline,complete,15,60,130
6271,75.873901,17.619959,75.87407,17.619895,DI,0.2,19.35633,zone_5,Distribution Pipeline,complete,15,60,130
6272,75.874624,17.700591,75.873849,17.700893,DI,0.2,88.75265,zone_1,Distribution Pipeline,complete,15,60,130
6273,75.873849,17.700893,75.87349,17.701089,DI,0.2,43.78752,zone_1,Distribution Pipeline,complete,15,60,130
6274,75.875551,17.700042,75.875953,17.699777,DI,0.2,51.73049,zone_1,Distribution Pipeline,complete,15,60,130
6275,75.875953,17.699777,75.876567,17.699376,DI,0.2,78.87034,zone_1,Distribution Pipeline,complete,15,60,130
6276,75.876567,17.699376,75.876955,17.699083,DI,0.2,52.41663,zone_1,Distribution Pipeline,complete,15,60,130
6277,75.876955,17.699083,75.877221,17.698703,DI,0.2,50.62295,zone_1,Distribution Pipeline,complete,15,60,130
6278,75.877221,17.698703,75.877304,17.698641,DI,0.2,11.12073,zone_1,Distribution Pipeline,complete,15,60,130
6279,75.874624,17.700591,75.875044,17.700383,DI,0.2,50.07748,zone_1,Distribution Pipeline,complete,15,60,130
6280,75.875044,17.700383,75.875399,17.700161,DI,0.2,44.96489,zone_1,Distribution Pipeline,complete,15,60,130
6281,75.875399,17.700161,75.875551,17.700042,DI,0.2,20.82975,zone_1,Distribution Pipeline,complete,15,60,130
6282,75.911154,17.661863,75.911753,17.66188,DI,0.2,65.77614,zone_8,Distribution Pipeline,complete,15,60,130
6283,75.912094,17.661244,75.91102,17.661525,DI,0.2,123.71441,zone_8,Distribution Pipeline,complete,15,60,130
6284,75.94279,17.679504,75.942345,17.679522,DI,0.2,47.30982,zone_2,Distribution Pipeline,complete,15,60,130
6285,75.926296,17.664214,75.926642,17.664142,DI,0.2,37.62275,zone_4,Distribution Pipeline,complete,15,60,130
6286,75.931115,17.672381,75.933399,17.673861,DI,0.2,414.93936,zone_2,Distribution Pipeline,complete,15,60,130
6287,75.932418,17.673924,75.932462,17.67456,DI,0.2,70.55843,zone_2,Distribution Pipeline,complete,15,60,130
6288,75.949753,17.651198,75.953599,17.651823,DI,0.2,418.5505,zone_3,Distribution Pipeline,complete,15,60,130
6289,75.949005,17.67838,75.950954,17.686383,DI,0.2,909.62999,zone_2,Distribution Pipeline,complete,15,60,130
6290,75.942472,17.670165,75.942598,17.671523,DI,0.2,151.02293,zone_2,Distribution Pipeline,complete,15,60,130
6291,75.937845,17.672434,75.937809,17.674472,DI,0.2,247.54072,zone_2,Distribution Pipeline,complete,15,60,130
6292,75.953771,17.670857,75.954118,17.672074,DI,0.2,139.614,zone_2,Distribution Pipeline,complete,15,60,130
6293,75.952977,17.66856,75.953036,17.66853,DI,0.2,7.15033,zone_2,Distribution Pipeline,complete,15,60,130
6294,75.953237,17.669213,75.953299,17.669198,DI,0.2,6.73069,zone_2,Distribution Pipeline,complete,15,60,130
6295,75.952238,17.670334,75.952418,17.671069,DI,0.2,83.56196,zone_2,Distribution Pipeline,complete,15,60,130
6296,75.947945,17.66291,75.947856,17.66203,DI,0.2,98.09766,zone_2,Distribution Pipeline,complete,15,60,130
6297,75.947516,17.663195,75.946372,17.663626,DI,0.2,130.39169,zone_2,Distribution Pipeline,complete,15,60,130
6298,75.948016,17.664466,75.946869,17.66487,DI,0.2,129.69626,zone_2,Distribution Pipeline,complete,15,60,130
6299,75.946777,17.658323,75.947528,17.659695,DI,0.2,213.9324,zone_3,Distribution Pipeline,complete,15,60,130
6300,75.951473,17.658642,75.955064,17.657277,DI,0.2,409.95625,zone_3,Distribution Pipeline,complete,15,60,130
6301,75.950614,17.655581,75.952699,17.65535,DI,0.2,222.73231,zone_3,Distribution Pipeline,complete,15,60,130
6302,75.952479,17.651529,75.953186,17.650741,DI,0.2,154.24389,zone_3,Distribution Pipeline,complete,15,60,130
6303,75.948814,17.657919,75.949192,17.662104,DI,0.2,467.47649,zone_2,Distribution Pipeline,complete,15,60,130
6304,75.895728,17.644957,75.90015,17.646238,DI,0.2,682.40065,zone_6,Distribution Pipeline,complete,15,60,130
6305,75.894392,17.640477,75.894287,17.640507,DI,0.2,9.89366,zone_5,Distribution Pipeline,complete,15,60,130
6306,75.894287,17.640507,75.893345,17.64083,DI,0.2,104.64802,zone_5,Distribution Pipeline,complete,15,60,130
6307,75.893345,17.64083,75.889328,17.641177,DI,0.2,459.69893,zone_5,Distribution Pipeline,complete,15,60,130
6308,75.889295,17.64118,75.889271,17.641279,DI,0.2,14.49896,zone_5,Distribution Pipeline,complete,15,60,130
6309,75.925915,17.65355,75.924978,17.658201,DI,0.2,649.99873,zone_4,Distribution Pipeline,complete,15,60,130
6310,75.937389,17.651952,75.936703,17.650361,DI,0.2,190.86538,zone_4,Distribution Pipeline,complete,15,60,130
6311,75.938197,17.65194,75.937931,17.650241,DI,0.2,190.24456,zone_4,Distribution Pipeline,complete,15,60,130
6312,75.937931,17.650241,75.938896,17.649998,DI,0.2,105.86201,zone_4,Distribution Pipeline,complete,15,60,130
6313,75.924862,17.658148,75.924814,17.657935,DI,0.2,24.1495,zone_4,Distribution Pipeline,complete,15,60,130
6314,75.943833,17.647517,75.943668,17.64618,DI,0.2,150.93243,zone_4,Distribution Pipeline,complete,15,60,130
6315,75.943673,17.647099,75.943258,17.647219,DI,0.2,45.98585,zone_4,Distribution Pipeline,complete,15,60,130
6316,75.944283,17.655381,75.945441,17.655145,DI,0.2,139.38299,zone_3,Distribution Pipeline,complete,15,60,130
6317,75.928603,17.638459,75.930311,17.636177,DI,0.2,311.02761,zone_4,Distribution Pipeline,complete,15,60,130
6318,75.930311,17.636177,75.93139,17.63499,DI,0.2,174.27255,zone_4,Distribution Pipeline,complete,15,60,130
6319,75.930288,17.636202,75.93666,17.63786,DI,0.2,702.90041,zone_4,Distribution Pipeline,complete,15,60,130
6320,75.93287,17.637554,75.932424,17.638873,DI,0.2,155.40877,zone_4,Distribution Pipeline,complete,15,60,130
6321,75.928334,17.638845,75.92861,17.63838,DI,0.2,65.76967,zone_5,Distribution Pipeline,complete,15,60,130
6322,75.928817,17.62761,75.929582,17.627662,DI,0.2,81.44427,zone_4,Distribution Pipeline,complete,15,60,130
6323,75.929582,17.627662,75.932658,17.62784,DI,0.2,326.96157,zone_4,Distribution Pipeline,complete,15,60,130
6324,75.93305,17.637107,75.93287,17.637554,DI,0.2,59.01665,zone_4,Distribution Pipeline,complete,15,60,130
6325,75.925621,17.643003,75.929267,17.645601,DI,0.2,610.95414,zone_5,Distribution Pipeline,complete,15,60,130
6326,75.928323,17.650182,75.936851,17.643633,DI,0.2,1313.61094,zone_5,Distribution Pipeline,complete,15,60,130
6327,75.935899,17.643872,75.935918,17.643957,DI,0.2,9.63385,zone_4,Distribution Pipeline,complete,15,60,130
6328,75.931675,17.612092,75.931553,17.614683,DI,0.2,288.60443,zone_4,Distribution Pipeline,complete,15,60,130
6329,75.910372,17.630584,75.905598,17.628485,DI,0.2,557.48745,zone_5,Distribution Pipeline,complete,15,60,130
6330,75.909438,17.626115,75.903124,17.625892,DI,0.2,682.34046,zone_5,Distribution Pipeline,complete,15,60,130
6331,75.911012,17.630872,75.910372,17.630584,DI,0.2,75.02644,zone_5,Distribution Pipeline,complete,15,60,130
6332,75.902653,17.621423,75.903124,17.625892,DI,0.2,497.20131,zone_5,Distribution Pipeline,complete,15,60,130
6333,75.915033,17.629478,75.920427,17.629943,DI,0.2,608.09306,zone_5,Distribution Pipeline,complete,15,60,130
6334,75.915033,17.629478,75.915003,17.628712,DI,0.2,84.85282,zone_5,Distribution Pipeline,complete,15,60,130
6335,75.920097,17.686041,75.917753,17.687726,CI,0.225,317.61221,zone_2,Distribution Pipeline,complete,35,50,100
6336,75.924461,17.63189,75.924639,17.631938,CI,0.25,19.64908,zone_5,Distribution Pipeline,complete,35,50,100
6337,75.911261,17.66221,75.910486,17.660218,CI,0.25,250.04513,zone_8,Distribution Pipeline,complete,35,50,100
6338,75.945111,17.679238,75.945473,17.681766,CI,0.25,282.38994,zone_2,Distribution Pipeline,complete,35,50,100
6339,75.942855,17.681167,75.94285,17.681054,CI,0.25,12.52184,zone_2,Distribution Pipeline,complete,35,50,100
6340,75.94285,17.681054,75.94278,17.67905,CI,0.25,221.90912,zone_2,Distribution Pipeline,complete,35,50,100
6341,75.94285,17.681037,75.945307,17.68069,CI,0.25,264.71422,zone_2,Distribution Pipeline,complete,35,50,100
6342,75.943451,17.681016,75.943518,17.682032,CI,0.25,112.65998,zone_2,Distribution Pipeline,complete,35,50,100
6343,75.943518,17.682032,75.944355,17.681938,CI,0.25,89.45608,zone_2,Distribution Pipeline,complete,35,50,100
6344,75.948176,17.681457,75.947015,17.68159,CI,0.25,124.0551,zone_2,Distribution Pipeline,complete,35,50,100
6345,75.925298,17.660202,75.926351,17.664833,CI,0.25,536.43683,zone_4,Distribution Pipeline,complete,35,50,100
6346,75.925572,17.661723,75.925647,17.661718,CI,0.25,7.96372,zone_4,Distribution Pipeline,complete,35,50,100
6347,75.900896,17.685251,75.899669,17.686349,CI,0.25,178.08888,zone_1,Distribution Pipeline,complete,35,50,100
6348,75.900933,17.685293,75.900921,17.685279,CI,0.25,1.9833,zone_1,Distribution Pipeline,complete,35,50,100
6349,75.917475,17.674084,75.916004,17.674226,CI,0.25,160.30682,zone_8,Distribution Pipeline,complete,35,50,100
6350,75.916004,17.674226,75.913025,17.674391,CI,0.25,319.15198,zone_8,Distribution Pipeline,complete,35,50,100
6351,75.906363,17.65331,75.904078,17.651051,CI,0.25,356.66647,zone_8,Distribution Pipeline,complete,35,50,100
6352,75.911851,17.653895,75.911032,17.65402,CI,0.25,88.03699,zone_8,Distribution Pipeline,complete,35,50,100
6353,75.88269,17.667334,75.882645,17.66809,CI,0.25,85.26175,zone_6,Distribution Pipeline,complete,35,50,100
6354,75.882645,17.66809,75.882627,17.668271,CI,0.25,20.13715,zone_6,Distribution Pipeline,complete,35,50,100
6355,75.882627,17.668271,75.883853,17.672641,CI,0.25,558.74285,zone_6,Distribution Pipeline,complete,35,50,100
6356,75.889178,17.668743,75.882377,17.667308,CI,0.25,754.10414,zone_6,Distribution Pipeline,complete,35,50,100
6357,75.932751,17.678658,75.932675,17.679645,CI,0.25,109.54237,zone_2,Distribution Pipeline,complete,35,50,100
6358,75.922861,17.69058,75.923047,17.690731,CI,0.25,25.89833,zone_2,Distribution Pipeline,complete,35,50,100
6359,75.923047,17.690731,75.923286,17.690938,CI,0.25,40.47241,zone_2,Distribution Pipeline,complete,35,50,100
6360,75.934918,17.683836,75.942855,17.681167,CI,0.25,1100.07304,zone_2,Distribution Pipeline,complete,35,50,100
6361,75.942855,17.681167,75.942852,17.6811,CI,0.25,7.45284,zone_2,Distribution Pipeline,complete,35,50,100
6362,75.889021,17.639692,75.88844,17.636289,CI,0.25,383.23742,zone_5,Distribution Pipeline,complete,35,50,100
6363,75.893307,17.634637,75.891109,17.627409,CI,0.25,833.96592,zone_5,Distribution Pipeline,complete,35,50,100
6364,75.88109,17.640255,75.882084,17.638562,CI,0.25,350.07895,zone_5,Distribution Pipeline,complete,35,50,100
6365,75.944483,17.6473,75.949107,17.647469,CI,0.25,492.46985,zone_4,Distribution Pipeline,complete,35,50,100
6366,75.927127,17.641158,75.92728,17.641192,CI,0.25,16.60239,zone_5,Distribution Pipeline,complete,35,50,100
6367,75.925085,17.645165,75.923986,17.643425,CI,0.25,326.47339,zone_5,Distribution Pipeline,complete,35,50,100
6368,75.927127,17.641158,75.92686,17.641094,CI,0.25,29.20877,zone_5,Distribution Pipeline,complete,35,50,100
6369,75.922358,17.67305,75.927836,17.672877,CI,0.25,628.66269,zone_3,Distribution Pipeline,complete,35,50,100
6370,75.930975,17.672508,75.928032,17.672858,CI,0.25,314.71539,zone_2,Distribution Pipeline,complete,35,50,100
6371,75.927836,17.672877,75.928032,17.672858,CI,0.25,20.88276,zone_3,Distribution Pipeline,complete,35,50,100
6372,75.942615,17.670013,75.948966,17.667206,CI,0.25,744.53057,zone_2,Distribution Pipeline,complete,35,50,100
6373,75.942677,17.669999,75.949151,17.667112,CI,0.25,759.99547,zone_2,Distribution Pipeline,complete,35,50,100
6374,75.947164,17.678056,75.947103,17.678064,CI,0.25,6.55873,zone_2,Distribution Pipeline,complete,35,50,100
